DALI_ID,Title,Artist,Language,Genre
33fe5706211e498b9930a9f0f37f510e,The State Of Massachusetts,Dropkick Murphys,english,"Alternative, Rock"
340025bd3a444616af2446763da08199,Beautiful Song,Anmary,english,N/A
3409cb1f5700487e81e03ab7adb55399,I Just Don't Know What To Do With Myself,The White Stripes,english,"Alternative, Rock indé"
340a8d4b1ca945deaa14968980ce09bd,The Ubiquitous Mr. Lovegrove,Dead Can Dance,english,N/A
341a91a8a917463994c5f65d0df9139c,One,Mary J. Blige,english,N/A
341fd7b511c04ccbb3eb1b1ae5b01173,Faster Harder Scooter,Knorkator,english,Alternative
343f159054504aa0be48b6bc66eac7ba,Sunday With A Flu,Yodelice,english,N/A
3442d941e4864a86a09e98e8210c2440,Mirror,Lil Wayne,english,Rap/Hip Hop
3461e11115824377bf1a4f709da1200b,Engel,Marius Müller-Westernhagen,german,N/A
34b0315d49664d70b4d74c5370021ad7,Shine,Anna Nalick,english,N/A
34b0f6cc1f4f407b82d220b57c95cc56,Inmortal,La Oreja De Van Gogh,spanish,Pop
34b7596674ca49a090ff468c1c009cc4,Sea Of Emotions,For My Pain...,english,Metal
34b8c6e2cc154b58bde7ab5129c5aada,Kiss The Girl,Ashley Tisdale,english,N/A
34b9344ce28943b28eae992d4b80f1f2,Adieu,Enter Shikari,english,"Alternative, Rock"
34bd3526c42740e0a06bc758c61b97b9,Night After Night (Out Of The Shadows),The Rasmus,english,"Pop, Rock"
34c9254f1f144278b6dfb593786d6c7c,Marry Me,Jason Derulo,english,Pop
34cba71d39124fe8a965ac2efc235d1f,La Ballade Des Gens Heureux,Gérard Lenorman,french,"Jeunesse, Pop"
34d4f26bc1144027bd33fcb94a707b95,Black Star,Radiohead,english,Alternative
34dfcc7b3cb0483497a7bc354a1c834c,Help!,The Beatles,english,N/A
34e81eae8cd94f6ba039e355ce500186,Liebe,Mutabor,german,Pop
34f7f2d497bb44a3b5e07847baab3043,Ich Bin Von Kopf Bis Fuß Auf Liebe Eingestellt,Marlene Dietrich,german,"Pop, Films/Jeux vidéo"
350a45f303f34467843c612b30dc648f,Bounce,The Cab,english,"Alternative, Pop Indé"
352493b3026444188c513d6f1ad4a381,Cochise,Audioslave,english,"Pop, Rock"
3527ca2331b443c6baf3cc5161e1dfd3,Egyszerű Dal,Tankcsapda,hungarian,"Alternative, Rock indé"
353c0be2508b41f8b8fd1faf3ce9ac87,I Kissed A Girl-Spoof,Venetian Princess,english,N/A
354f0915503948dabb21c272c9bcbd97,Lovers' Eyes,Mumford & Sons,english,Rock
3550a2d73ef246f0bc043c82c4e5eb4f,The Last Of The Famous International Playboys,Morrissey,english,Pop
3581d9a91e82400f8bbd1521f38909dc,Pony Pokey,Daniel Ingram,english,N/A
35840a3d008f4efbad065f8adff39b68,Amor De Verano,Airbag,spanish,"Pop, Rock"
35926560c6684f8d8516a6894abe4736,Amsterdam,Jacques Brel,french,Pop
359663025f814bc882b0b000390caa7f,Estoy Enamorado,Donato Y Estéfano,spanish,N/A
35a7d1e8c8f24526b57ee3120be84692,Up Around The Bend,Hanoi Rocks,english,Pop
35c500a3fb4e4691b4bb1aea48ca099c,Crush,David Archuleta,english,"Pop, Rock"
35edfc3ef22a42e88b7f3f5fc010d788,Songbird,Oasis,english,"Alternative, Pop Indé"
35f8b7738211410cb7c678bb420a2adb,In Only Seven Days,Queen,english,Rock
36113f05922b4752bf4d7b30625a1b1c,Lonely Days,Gentleman,english,Reggae
36174c5e5ed04123866599574855f950,No One,Alicia Keys,english,"Pop, Pop internationale"
361fe97a7ef8479f9b05931709d3004c,Don't Know Much,Linda Ronstadt,english,N/A
36256f90269c4cffaf32925b6bd0e34d,Antisocial,Anthrax,english,Rock
362672fbce934c21a7c8ae74febae031,Red High Heels,Kellie Pickler,english,N/A
362c9e7772c746768ee65dee374c89be,Yesterday,Toni Braxton,english,R&B
364887e923a64fa6a6bf3443ca483645,An Der Nordseeküste,Klaus & Klaus,german,N/A
36494d86f55a4905a8c620e3948fa26b,Follow Me,Muse,english,"Alternative, Pop"
364e0c7f3e8941b79c8883da8f347161,Don't Go Too Fast,Vanilla Ninja,english,N/A
36594fdaad1e48bfb5d0c9031f579381,Promesas Sobre El Bidet,Charly García,spanish,N/A
365e6b6ebc0f4b548caf0fcd0d0c52f5,Trois Nuits Par Semaine,Brett,french,N/A
3663d6c339c94a23a2f9c6b53d41c49c,The Minnow And The Trout,A Fine Frenzy,english,"Alternative, Rock indé"
3667aa608d09487086893f3f8b0aecb2,Combat Baby,Metric,english,Alternative
3671c14191554b01995d7f6f72990fbc,Paid In Full,Sonata Arctica,english,N/A
36727f2a3a494d04b7467bb93b0af92e,One Headlight,The Wallflowers,english,Rock
36737a596a374b00920aae13c67d83b8,The Letter,The Box Tops,english,Pop
367df2a37984455994bb774ea9d9356b,Hemorrhage (In My Hands),Fuel,english,Rock
368a2fbf3cea4024855b77c967dd9793,Always Something There To Remind Me,Naked Eyes,english,Rock
3696643cd7ae405d968f3bafbbd1fe24,Woman,John Lennon,english,"Pop, Rock"
3698c37beab64ec39196875d69720822,Radio,The Corrs,english,"Alternative, Rock indé"
369a98d149324761bce72a83a205461e,Rising Force,Yngwie Malmsteen,english,N/A
369a9d5b9b244d9ebfeab75ca079f324,Moving On,Sixpence None The Richer,english,N/A
36a474371eb0479583eed3befd5ca569,The Girl Of My Best Friend,Elvis Presley,english,"Country, Pop"
36a5813095a9473f8ebd1513dcbab4f8,Buried Alive By Love,HIM,english,"Pop, Rock"
36aa723b435b40aea9d8eddb58f9852c,Tiny Dancer,Elton John,english,Pop
36b2e013ebb541409e9bde01e888c215,Sweet Sweet Gwendoline,Die Ärzte,german,N/A
36beec10f3c14557823c472cae2eda36,It's All Over Now,The Rolling Stones,english,"Pop, Rock"
36c6307c201c48a6b80ec5c3f20d4da0,Faden,Sondaschule,german,N/A
36c8f860cf0344bab95b1fde3a924e45,Love Letter,Nick Cave And The Bad Seeds,english,Rock
36d979f7606848f9a0bdbc4368aa2882,Songs Of Love,The Divine Comedy,english,"Alternative, Pop Indé"
36e002c87de641aea60a37ae428033a2,Old Time Rock And Roll,Bob Seger,english,N/A
36e102181e06439c87449995927346c6,Waiting In Vain,Bob Marley & The Wailers,english,N/A
36f738e2fd334d8aa33d79a64cc7cecc,As If We Never Said Goodbye,Barbra Streisand,english,"Pop, Rock"
36fff440f89f4f29ae7ac668014660a7,"L'Amérique (""Yellow River"")",Joe Dassin,french,N/A
373c1442148a418e932eeec27388979e,I Still Believe,Brenda K. Starr,english,"Electro, Dance"
373cfb8bc2e04806ac02a64ae95eae11,The Boat,Chuck Ragan,english,Alternative
376f834b4e0f46e0ad511d33e62aa9d2,Release,Pearl Jam,english,N/A
3779e22387fa4b6682be2ed34bbaba4a,Turn Back Time,Aqua,english,"Pop, Rock"
377a53a4e70243e98f8038c53483c9b2,Voyage Dans Le Temps,Anastasia,french,N/A
377b8ac898ce4ac6b0c45734f7a1fa30,Cara Mia,Måns Zelmerlöw,english,"Dance, Pop"
37830c690ab549de894118d7b3e23e38,Pretending,Glee Cast,english,N/A
37a80b0af78f4993a7bd03d53dff117f,I Will Be There,Art Of Dying,english,Rock
37df6405aa2f4a41a3f891983740d61d,Pompeii,Bastille,english,"Alternative, Pop"
37e709cea0a3481cabb4e393a4fffd18,Gravity,A Perfect Circle,english,"Alternative, Pop Indé"
37e8a7c9534f48d0995e769099277707,A Little Respect,Erasure,english,"Electro, Pop"
37f0a9f1c43c4cfd9598a09806a8f6e0,Euphoria,Alex Max Band,english,N/A
37f6dc7eb870464faa2908e9d780334f,Wednesday's Child,Emilíana Torrini,english,N/A
380a3ad90eb5433693d32d5575a271c1,Down In The Past,Mando Diao,english,"Pop, Rock"
3812445ef796428586bc3e0695824066,It's A Hit,We Are Scientists,english,"Alternative, Rock indé"
381709de8df9429787db4839744d911a,I Know,Dionne Farris,english,Pop
3829764843cd495c9d3abd5a9519e666,Lass Uns Schmutzig Liebe Machen,Die Schröders,german,"Pop, Rock"
3836dc3451df49599174a5419dcda525,Comme Toi,Jean-Jacques Goldman,french,N/A
38484ad4a2764699aed3b8bf2dabd3f5,Se A Vida E,Pet Shop Boys,english,N/A
384cfde6cf5a4e9cbcf157731136de61,Nuova Ossessione,Subsonica,italian,"Alternative, Pop"
3852f692f72e4c43bbcdb6fe021ea087,I'll Be Waiting,Lenny Kravitz,english,"Pop, Rock"
38550bbad1054492a701dc23cb5c770b,Il Piu Grande Spettacolo Dopo Il Big Bang,Jovanotti,italian,"Alternative, Pop Indé"
385a6dd87b0f42cf89c8bc23bdeda8ae,Cool,Gwen Stefani,english,Pop
385b40db977a4172b4d53703c63a241b,Wonderland,Taylor Swift,english,N/A
386b5bd389594c99adfb65a168d6678e,Gloria,Umberto Tozzi,italian,"Pop, Rock"
387096e2e63a4cec907e3f5c70c23878,The Greatest Man That Ever Lived (Variations On A Shaker Hymn),Weezer,english,"Alternative, Pop Indé"
3871afa962c14f568a09e3ce2327bf8b,Three Hammers,DragonForce,english,Metal
387ea54872f44fd69485de61e63d7d32,Don't Stop Movin',S Club 7,english,N/A
3892833d1b704da8b8c24298b87966db,Sex On The Beach,T-Spoon,english,Dance
38ab4b6a5f1540ef8b6a4c03ab7fc786,Wide Awake,Katy Perry,english,Pop
38b0b0f32ddc439ebf1aa5d02b2f0708,I'm ALIVE! (Animation Size),Becca,english,N/A
38bbcb533663410cafff78b6d83f6a89,Blurry,Puddle Of Mudd,english,"Pop, Rock"
38bc6e2c27334a9b8af3a7e1244cbfc1,When I Grow Up,Garbage,english,Rock
38be7eca37d34931af4698f11e1f9e65,Bubbly,Colbie Caillat,english,"Pop, Rock"
38c7f272852a40f0a2e188c517edaa29,Faith,Limp Bizkit,english,Rock
38dd5ffcbdaf440ebd53647eaf0b7b3f,Raining Blood,Slayer,english,Rock
38e061e333cb4626988287f9f4b447c9,"Livin' In The Sunlight, Lovin' In The Moon Light",Tiny Tim,english,Pop
39021ecde87b418ca446de8e499c1b95,Coal Miner's Daughter,Loretta Lynn,english,N/A
391b9c4e918d4bd1acb2d52085bb9e55,Heul Doch,LaFee,german,"Alternative, Pop Indé"
3920b085ca0f467983157c54281cc186,You Sexy Thing,Hot Chocolate,english,"Pop, Rock"
393bd04497a04fdfbe0e93de43257de6,The Outsider,A Perfect Circle,english,"Alternative, Pop Indé"
393e188b085c44f89248cbce05ce96d7,The Prayer,Bloc Party,english,Pop
395a883948b5464d8c7423bc45cc04ec,Hello Again,Lostprophets,english,Pop
39653cb8e70f4763bfb77afc38ee5b95,Fall To Pieces,Avril Lavigne,english,Pop
396823b3295b454899df594ff1966223,Too Young,Queensberry,english,N/A
3968692c9e9a48dbae914d7673bb5ed3,Cry,Kelly Clarkson,english,N/A
3969447f195846d2814d001b1db81664,Todella Kaunis,Zen Café,finnish,Pop
396b02e57c0b446a8e584f4050525684,The Waiting One,All That Remains,english,"Pop, Metal"
39c4726b9fb64d16a09aca2820f6d9ca,Loko,Mürfila,spanish,Pop
39e18da213a74dfdbf76183b95bb5768,I'll Stand By You,Girls Aloud,english,N/A
39e5c42a00d14edcb0fc724358de858b,Up In Flames,Coldplay,english,"Alternative, Rock"
39e8c5c30c3e40f7a17d7ade6507cbef,Shame,Robbie Williams,english,N/A
39f8155515e449788d349f740091565c,Kokomo,The Beach Boys,english,Pop
39fb7386f9734676868896b7b947fa1a,When Can I See You Again?,Owl City,english,"Films/Jeux vidéo, Musiques de films"
39ff91b1b80b4cba95f94502d7efd6a6,Roll With It,Oasis,english,Alternative
3a0cd90ba10648beb5a5fa5f3c3f9353,In Your Eyes,Sylver,english,Pop
3a1ab76674aa4b8190ace461f1094172,Books From Boxes,Maxïmo Park,english,"Alternative, Rock"
3a1c62c7df7d4d30810a27befb0471d6,I Like Chopin,Gazebo,english,"Pop, Rock"
3a282a9832944e3cbd454ba14c286440,Eternal Flame,Atomic Kitten,english,Pop
3a418ee1f18e4656af4c51251de3c9df,We Weren't Born To Follow,Bon Jovi,english,N/A
3a44bec0069148109f1ad35954e19641,Auf Den Mond Schießen (Hinterherfliegen),Wolfgang Petry,german,N/A
3a4bd119dd7045d5bb33840dbebc776e,You've Got The Love,Florence + The Machine,english,N/A
3a509107f9c04e3ba067f06a8ddb823a,The Down Syndrome,Grey Daze,english,N/A
3a69e6943634479489b178ccf6123331,Angel Of The Morning,Juice Newton,english,"Country, Pop"
3a7734d489bb44c48714e7412825ee39,Walk Like An Egyptian,The Bangles,english,Pop
3a80c0c2998849078b1852a33be90fee,Aşka Yürek Gerek,Mustafa Sandal,turkish,Pop
3a8ae7544da84e7fa08e3d9b1d308de0,Il Ragazzo Della Via Gluck,Adriano Celentano,italian,Pop
3aa9ad06f74141bb8b9bc25b187e7a65,Beautiful Disaster,Kelly Clarkson,english,"Pop, Rock"
3aaa1f30fcf94d90b155081e26d89788,Taylor,Jack Johnson,english,Pop
3abb42c12f484dedaa3985b3d7a926cc,La Playa,La Oreja De Van Gogh,spanish,"Pop, Rock"
3ac3cf4deaf74c7e90cdddb4db843745,Solo 3 Min,Negramaro,italian,N/A
3adcdf6899334ded9732480a5f173ca9,Not Meant To Be,Theory Of A Deadman,english,Rock
3ae5b52dbb69455e975bd7a121949668,Intercity Linie Nr. 4,Gunter Gabriel,german,"Pop, Pop internationale"
3aeefff3bca34d7cb6b4ecaa0b27dfcd,Final Masquerade,Linkin Park,english,Alternative
3af046caf7c14d43b241ec0c96da15af,Amazing,Kanye West,english,"Rap/Hip Hop, Pop"
3af4289f01244a02b2918a57a4636799,Suburbia,Pet Shop Boys,english,"Electro, Techno/House"
3afce6978ef44df0a8727b8b2689f988,Dreamin',Weezer,english,"Alternative, Pop Indé"
3b00c89d96f5489ca5178cf6c2376ff7,Seasons In The Sun,Westlife,english,"Electro, Dance"
3b23f3b5944d4192a088df6b134aaa69,Sally,Vasco Rossi,italian,N/A
3b2dc4666e884af3a3e1f3a939569465,Linnansa Vanki,Indica,finnish,Pop
3b34c5f6383f46ef9078f5ef77c5f731,Cosa Ne Sai,Anna Tatangelo,italian,Pop
3b386b36389a40cb9e74cc658a2f7b6c,I Don't Want To Be,Gavin DeGraw,english,"Alternative, Pop Indé"
3b4f9dde0efb4d3eb1b77925ab3e8b41,Rock Rendezvous,Die Ärzte,german,N/A
3b5f515fcc8840239f4f5156ec76d3d1,The Last Goodbye,Billy Boyd,english,"Films/Jeux vidéo, Musiques de films"
3b760a0652d84445a9faa22066a3c6e8,Ride,Twenty One Pilots,english,Alternative
3b766940a8234ec4bdea94b1dbd662ef,Locking Up The Sun,Poets Of The Fall,english,"Pop, Rock"
3b9e376d35f54acba1dc7e505aea6634,Roses For The Dead,Funeral For A Friend,english,"Alternative, Rock indé"
3ba0e7e0577f4ee2b59300b48c2efa6e,World In Our Hands,Taio Cruz,english,Pop
3bb4b9f469754d1aba4b0d4f25bb2dcb,Te Busque,Nelly Furtado,english,Pop
3bb6f5bfc26240e89925a696653e4905,Pancho And Lefty,Willie Nelson,english,N/A
3bb7f4d81cf540c8b92cbc7c2d57aea7,Spleen Utd.,Spleen United,english,N/A
3bbb097947214dceb4a246359f77801a,Time Stand Still,Rush,english,Rock
3bbc5882ba6a4cac9aa6330bceda69c2,I Fought The Law,The Bobby Fuller Four,english,Pop
3bce4e5b56a14ba2adf9936d8869ff0f,Hide In The Fairytale,Theocracy,english,N/A
3bda0609e3d0464fb76bf97dc163a1d6,The River,Garth Brooks,english,N/A
3be56eaccd7d4c0094f417350b49f776,Ring Ding Dong,Shinee,hausa,N/A
3c09b691518e4faf87e3fca4b15daafb,Keine Wie Du,Laith Al-Deen,german,"Alternative, Rock indé"
3c141527306b45a8b815eadd28c01a81,Let Down,Dead By Sunrise,english,"Alternative, Pop Indé"
3c2a5dd4ca1746d1946b83444b59bbcf,Lopeta,Tiktak,finnish,N/A
3c2ac054f94148d5af78c916ed453fe7,1 Mas 1 Son Siete,Fran Perea,spanish,N/A
3c2c8b39280941bca63c56c10dae971c,Dramatic Song,Toby Turner,english,N/A
3c35d6f1fe4e4444b130ba1af0a3eaea,Tell Me Goodbye,Big Bang,english,N/A
3c3c66c0c56d4c8394d013d9c31cfd80,Jump In My Car,David Hasselhoff,english,N/A
3c5705a3a88c48c387bf5dc30d9493bf,Goodnight,Dry Kill Logic,english,"Pop, Rock"
3c5f0cbc2f674cc89311bc94fae10963,When You Were Young,The Killers,english,Pop
3c6d812d02cf4b39935dec8e456a9e18,Deutschland,Die Prinzen,german,"Pop, Pop internationale"
3c7eeb9acf2a4520b4a2b63dc8e499a8,Die Schlinge,Oomph!,german,Pop
3c85dc912d6c4c37a82aed726c238fe8,8th Wonder,Gossip,english,Alternative
3c933c79e579424bab6d6bda62635cfa,Cigarettes & Alcohol,Oasis,english,"Alternative, Pop Indé"
3ca5d167eda04e5bb07d0a4919705bcc,A Gdy Jest Już Ciemno,Feel,polish,"Alternative, Rock indé"
3caff19be37f40858184048a9ca35da4,Ruf Doch Mal An,Wise Guys,german,N/A
3cd22d8bfb0a45489902222e11ecf4b3,Maailman Toisella Puolen,Haloo Helsinki!,finnish,Rock
3cd936e12bce4832bbf1e267b28537b4,Don't Bring Me Down,Electric Light Orchestra,english,Rock
3cde3f7b14324fa3a396b58b72a620fc,Oggi Sono Io,Alex Britti,italian,"Pop, Pop internationale"
3ceb8fdc862346388963ee8bc544ab65,L'Hymne De Nos Campagnes,Tryo,french,Chanson française
3cebb9963d9049478ec75971c47aa397,La Nuova Stella Di Broadway,Cesare Cremonini,italian,Pop
3cfa1ff75efb49f8a3f07897d684e340,Lies,KoRn,english,"Pop, Rock"
3d0eb6f5dfb346c4ba200bc84d32dfae,The Dance,Within Temptation,english,Rock
3d196ad520e74d09b1672aacafaa334f,Nobody Wins,Elton John,english,Pop
3d25b5dfc6af441d9d68487fe2ce01ec,Eagleheart,Stratovarius,english,"Pop, Rock"
3d32643f3d244b8288d63720f2c8ce25,"Rough Landing, Holly",Yellowcard,english,"Alternative, Rock indé"
3d388059d13f4beba1de4d12faa13582,Your Body,Christina Aguilera,english,Pop
3d45ce1696a14969b02b462f52a46d26,Nordhavn Station,Magtens Korridorer,danish,"Alternative, Pop Indé"
3d48727e691f42deab8b95ccf6f71e7c,Hearing Damage,Thom Yorke,english,N/A
3d56004ba85e400082e4fbc38e90007a,What To Do,Demi Lovato,english,"Pop, Rock"
3d568c9be78f499692bf5a3ca8698e34,Love Don't Live Here,Lady Antebellum,english,Country
3d5f251ee6ee419ba48dd670c14f8636,Twist And Shout,Deacon Blue,english,"Alternative, Pop Indé"
3d634e1e91094293a9f5133318056aa1,Shrinking Universe,Muse,english,Alternative
3d6f74a06bc5450bb533361c3aa6c142,The Show,Lenka,english,Pop
3d80e6449008451ba39a768b986f4240,Better Man,Robbie Williams,english,Rock
3d80ff2a87c341f98451d9e7fae48876,Asereje,Las Ketchup,spanish,N/A
3d8136482aa54647b4f41d74a8f995bd,Sailing On The Seven Seas,Orchestral Manoeuvres In The Dark,english,"Alternative, Rock indé"
3d814c99870d49c785561fdc14831122,La Fille Du Coupeur De Joints,Hubert-Félix Thiéfaine,french,Chanson française
3d91697eb24a485798d55b7a7aeb09a5,How Far We've Come,Matchbox Twenty,english,"Alternative, Pop Indé"
3d9401e0908549f9b60eb6ceb1553564,Und Es War Sommer,Peter Maffay,german,"Pop, Pop internationale"
3d9dededefd44177975459f8a3135e7a,El Hombre Que Yo Amo,Myriam Hernández,spanish,"Dance, Pop"
3db5809f46eb49d5b290e25f26cfea97,This Is A Call,Foo Fighters,english,"Alternative, Pop"
3dc2d58c515f4da59381702b8a82dae3,Eighth Day,Hazel O'Connor,english,"Pop, Rock"
3dc31e222ae7402689ae9fed26a5469d,La Chanson Du Forçat (Vidocq Version),Serge Gainsbourg,french,N/A
3dc41ea0459047f2b71dfe97f73bf1e0,Italienische Sehnsucht,Oliver Frank,german,Pop
3dd6172a6ba64c5aad41971987f92f35,"A Little Less Sixteen Candles, A Little More ""Touch Me""",Fall Out Boy,english,Rock
3ddda3d28c344b53888289347f6552c8,It's Over,Donots,english,"Pop, Rock"
3de4c54630474ae3853aa650c50e842b,Lullaby,Don Francisco,english,Pop
3df5ff0179614bc2b9025b98e3c22f67,Everyday Is A Winding Road,Sheryl Crow,english,Pop
3e1b938c28594da98a79e44b2dda0692,7Twenty7,Roxette,english,"Pop, Rock"
3e3c52c819fd4ea6bd2f3ae6be55be9a,Girl's Not Grey,AFI,english,Rock
3e41ea5e10254bb3967948412441f456,Schick Mir 'Nen Engel,Overground,german,Pop
3e5c9f67a48047309a9b7b1174ab6c0c,Summer Wine,Ville Valo & Natalia Avelon,english,N/A
3e5d915259c8453aaebcd6a038268002,In A Manner Of Speaking,Nouvelle Vague,english,Alternative
3e7a8282e3e3418cbeb1b795a9fc7f9d,The Greatest,Michelle Williams,english,Pop
3e7aaa517d9b48c9b676eac80bea5a08,End Of Love,Anna Abreu,english,Pop
3e7d5e73891c44cba1c74de865538a1b,My Heart Beats Like A Drum (Dum Dum Dum),ATC,english,N/A
3e87384abeed406db2f23b4e568e850f,Mr. Sandman,Emmylou Harris,english,N/A
3eaa5df325494625bd88998d60c05340,Your Love,The Outfield,english,"Pop, Rock"
3eb9b932bfcb424a91ca847a0b771248,Again,Lenny Kravitz,english,"Alternative, Rock indé"
3ec5f0a3bdf74c7380fac99dde11e8b4,I Just Don't Know What To Do With Myself,Tommy Hunt,english,N/A
3ed620d3ec5d4dc3aeb348493ae226b2,Can't Speak French,Girls Aloud,english,N/A
3edf5ebf30a84808986affb456d8f3af,The Cage,Sonata Arctica,english,"Pop, Rock"
3eeadc370f0e402f94e0bfb2317d669d,All Of My Heart,ABC,english,Pop
3ef59d38752f4ca39a556c9eb19752d4,Will You Love Me Tomarrow,The Shirelles,english,N/A
3f024db9d4c34f9784b92c978ba78951,It's The End Of The World As We Know It (And I Feel Fine),R.E.M.,english,Alternative
3f120cc2f94d442b9cb1d11c9ce9e589,Sunny Road,Emilíana Torrini,english,"Alternative, Folk"
3f1dd14908054e5b9e1a8440848f6f5f,Unknown Soldier,Breaking Benjamin,english,Metal
3f30ec872f504a41a120cf86dfb55fb1,Fallen Leaves,Billy Talent,english,"Alternative, Rock indé"
3f45c7f0fd6148fd90ce22bef96669d0,Taking Chances,Glee Cast,english,N/A
3f4cc4b9de2545d78dffaeb8a30aff12,Dumb,The 411,english,Pop
3f4cec7205a941fdb76eaa2230c5487f,Tonight,Alex Max Band,english,N/A
3f511589bcfa418eb124684440f7d948,White Room,Cream,english,N/A
3f6c93a8ec2345aa82c028cf0217da8d,My Prerogative,Britney Spears,english,"Dance, Pop"
3f882247202d40b3870255b47f0f3860,Fancy Pants,Kenny,english,"Pop, Rock"
3f977e1d387140108d269bfda4ebd2c4,Come Undone,Duran Duran,english,Rock
3fa310e10a034e2b93e6b191c7e86694,Serenata Rap,Jovanotti,italian,"Pop, Latino"
3fab248221bb4d36a2ce09eaa7ec2b36,Lullaby Of Birdland,Ella Fitzgerald,english,Jazz
3faea0f71a914c7591e3ae251a1b1b46,I Won't Stay Long,Sixpence None The Richer,english,N/A
3fb3dd73d17041a8bef7efe3bb23048e,Bonnie & Clyde,Die Toten Hosen,german,N/A
3fbe10c7dab4449eb254df87ca6a8dbe,Only When I Sleep,The Corrs,english,"Alternative, Rock indé"
3fdb0066c82641fba372d9bbafdbe440,Jeremy,Pearl Jam,english,Rock
3fdb3953c41d4f1b984de7431a6015be,Falling To Pieces,Faith No More,english,Pop
3fdff2eb3dfa418cae6ecf860c7e65d3,Gotta Have You,The Weepies,english,Folk
3fef346b509c4d979c5d93acfc311973,I Was Born To Love You,Queen,english,Rock
3ff0d9a1e3fa4a98a8aa1faf7c765d88,Idiots Are Taking Over,NOFX,english,N/A
3ff7f1ab40484c959045199f098a9def,Pretty On The Outside,Bullet For My Valentine,english,Rock
3ffab13c0be14d829ccc3167b1d9c20d,Make Me Bad,KoRn,english,Rock
401559f30dc04330a97bef1cedf474fb,Breathe Me,Sia,english,Pop
401fde61858e470ba100746158f66dc3,Laissez-Nous Chanter,Gold,french,N/A
4037800d811a445d9932356bb3800d8e,Wer Hätte Das Gedacht,Jennifer Rostock,german,N/A
404803fe816d4617a24efd8f6fd91e5e,Deeper Shade Of Blue,Steps,english,"Dance, Pop"
406336bf8e0a447598c65df6c15b06cd,Last Kiss,Taylor Swift,english,Pop
406dcd5438c64b77894bc09ad93a9346,Come On Over,Jessica Simpson,english,Country
4086cd1b30d24213b8b2e8ed68a2d46c,Carrie,Europe,english,"Pop, Rock"
4088877d612c4a7ea4715d0afbbe2372,Kanikuly 2007,Code Red,polish,N/A
408998580aee4dd78e8d36556445f1d4,Kimdracula,Deftones,english,"Alternative, Pop Indé"
408bd4f00f8640449f153c9959ec0323,Media Naranja,Fey,spanish,Pop
40a151b595b9478aa90baa618eb9df47,In The Air Tonight,Phil Collins,english,"Pop, Rock"
40a3721bb86c43a991f35b81ead75398,Be Still,The Killers,english,Alternative
40ab80e2b6114741bd3ca3ba3b479219,Azt Mondom Állj,Tankcsapda,hungarian,N/A
40cb995f98144a93908a8e831f2a1be4,I Still Remember,Bloc Party,english,Pop
40daa39669be43168d71df0a3f060d52,Come On Eileen,Save Ferris,english,"Alternative, Pop Indé"
40dd01f536b84a22ac1ab361a22abc48,I Don't Wanna Dance,Eddy Grant,english,N/A
40dd0495023d45149d351cbdc659ec3b,Sunshine,Aerosmith,english,Rock
40e30fdf488a4131a695a992af260fc9,Emanuela,Fettes Brot,german,Rap/Hip Hop
40e95f7040dc406f9387e3ba6352d630,Foolish Games,Jewel,english,"Jeunesse, Pop"
40eaf07a820f43118143542b8bb6db97,Gunslinger,Avenged Sevenfold,english,"Alternative, Rock indé"
411e08e4269e4cfeaa9b14be5deb3d8c,Wendy Clear,Blink-182,english,"Pop, Rock"
411f436033d9455eb24686d925dc54e0,Pieces Of A Dream,Anastacia,english,"Electro, Dance"
412f9648c4444a2e9c68f2420c11e436,"Bad, Bad Leroy Brown",Jim Croce,english,Rock
4131e1922d8441d2b72a1bef3e16a724,De Música Ligera,Soda Stereo,spanish,"Alternative, Pop Indé"
4132c5877931495e9a201fa6711d2d80,Babel,Mumford & Sons,english,Rock
415a25afbc6b47a791eafcbe4d4c7d1d,(Do You Get) Excited?,Roxette,english,Pop
4165f8a3bfa6405e978d6e34d882b238,I Will Wait,Mumford & Sons,english,Rock
4170157150034c32928c7e278fd26139,Days Go By,Keith Urban,english,Country
41706b4f2b044cd6b8c2dee5a39d1dc2,The Air That I Breathe,The Hollies,english,Rock
418f38bd986e495495148d5e7f63368e,Sir Duke,Stevie Wonder,english,R&B
41935153d0ad452f810d711ba2ed4325,Solitude,Evanescence,english,N/A
41adec28c9b6444baf6d38c0fa79247b,No One Like You,Scorpions,english,N/A
41b726dc011447709f4211971713ff50,Terpentin,Böhse Onkelz,german,N/A
41b79f0a06e6467ba6b42806cb178368,Whole Lotta Rosie,AC/DC,english,"Rock, Hard Rock"
41ce22615fa7402db932e912ae83fa0c,Jump To The Rhythm,Jordan Pruitt,english,Jeunesse
420ac6a114f04bb4805626db580b1220,"Johnny, I Hardly Knew Ya",Dropkick Murphys,english,"Rock, Rock & Roll/Rockabilly"
42111655ddb8476690fee268c9f52022,Sometimes When We Touch,Dan Hill,english,N/A
4215089de76441c9989db01cf3b62e33,I Saved The World Today,Eurythmics,english,"Pop, Rock"
421ffe1570ad494587ea2f948f437c65,Baba O'Riley,The Who,english,N/A
4237189794e6469f85f1e51c694c6c1d,Fireproof,One Direction,english,Pop
4248392ba2fb4b79915ebe0093ff8f37,You Know I'm No Good,Amy Winehouse,english,Pop
4253028425ea44f9b2ef338e2f988f4d,Erdbeermund,Subway To Sally,german,N/A
